ATTRIBUTE_SampleType	GNPSGROUP:Bear	GNPSGROUP:Blank	GNPSGROUP:Capuchin	GNPSGROUP:Carnivore	GNPSGROUP:CarnivorousCat	GNPSGROUP:Chimp	GNPSGROUP:Coati	GNPSGROUP:Donkey	GNPSGROUP:Elephant	GNPSGROUP:Feces	GNPSGROUP:Food	GNPSGROUP:Gibbon	GNPSGROUP:Goat	GNPSGROUP:Gorilla	GNPSGROUP:Herbivore	GNPSGROUP:Lemur	GNPSGROUP:Mandrill	GNPSGROUP:Meat	GNPSGROUP:Omnivore	GNPSGROUP:Plants	GNPSGROUP:QC	GNPSGROUP:Rhino	GNPSGROUP:Sheep	GNPSGROUP:Wolf	GNPSGROUP:Zebra	LibraryID	MQScore	RTConsensus	SumPeakIntensity	UniqueFileSourcesCount	cluster_index	componentindex	number_of_spectra	parent_mass	precursor_mass
"Feces,Food"	0	0	0	6.46E-06	3.70E-06	0	5.51E-06	0	0	1.97E-06	1.53E-05	0	0	0	0	1.99E-05	5.32E-06	5.07E-05	3.18E-06	5.51E-06	0	0	0	2.16E-05	0	N/A	N/A	3.1379	0.000754047	21	15104	-1	21	336.1912	336.1912
Feces	0	0	0	2.95E-05	3.35E-05	0	0	0	0	8.28E-06	0	0	0	0	9.56E-06	0	0	0	0	0	0	1.26E-05	0	7.05E-06	1.97E-05	N/A	N/A	6.1244	0.000860868	8	15105	1948	8	397.3083	397.3083
"Feces,Blank,Food"	0.000736532	0.014077163	0	0.022516701	0.021980485	0.005244615	0.006507922	0	1.75E-05	0.004834825	0.030954416	0.001887402	0.000818961	0.0024488	0.000669317	0	0.008331291	0.014726757	0.004617628	0.03480936	0.000389647	0	0.002778854	0.025465892	0.000244989	N/A	N/A	6.6545	1.617180719	101	15106	2840	101	358.2811	358.2811
Feces	0	0	0	0	0	0	0	0	0	4.15E-06	0	0	0	5.44E-06	8.62E-06	0	0	0	0	0	0	0	7.97E-05	0	0	"NCGC00385580-01!2-(2,4-dihydroxyphenyl)-5,7-dihydroxy-8-(2-hydroxy-3-methylbut-3-enyl)-3-(3-methylbut-2-enyl)chromen-4-one"	0.848349	5.8136	0.000431082	3	15107	5930	3	439.1731	439.1731
Feces	0	0	0	0	0	0	0	0	0	8.30E-06	0	0	0	0	1.73E-05	0	0	0	0	0	0	6.09E-06	0.000156775	0	0	N/A	N/A	3.7783	0.000863109	4	15108	-1	4	286.2364	286.2364
Feces	0	0	0	0	0	0	0	0	0	2.37E-06	0	0	0	4.92E-06	4.93E-06	0	0	0	0	0	0	7.67E-06	2.35E-05	0	0	N/A	N/A	6.0553	0.000246531	4	15109	-1	4	439.1732	439.1732
Feces	0	0	0	0	0	0	0	0	0	1.55E-06	0	0	0	0	3.22E-06	0	0	0	0	0	0	0	3.22E-05	0	0	N/A	N/A	5.6325	0.000161242	2	15110	-1	2	437.1575	437.1575
Feces	0	0	0	0	0	0	0	0	0	9.62E-06	0	0	0	0	2.00E-05	0	0	0	0	0	0	5.93E-06	0.000184567	0	0	N/A	N/A	3.851	0.00099999	4	15111	-1	4	286.2364	286.2364
Feces	0	0	0	0	0	0	0	0	0	3.86E-06	0	0	0	0	2.84E-06	0	0	0	0	0	8.66E-05	0	2.84E-05	0	0	N/A	N/A	6.7966	0.000401933	4	15112	-1	4	511.3377	511.3377
Feces	0	0	0	0	0	0	0	0	2.00E-05	1.14E-05	0	0	0	0	2.37E-05	0	0	0	0	0	0	0	0.000204844	0	0	N/A	N/A	3.8976	0.001184581	3	15113	-1	3	555.1106	555.1106
Feces	0	0	0	0	0	0	0	0	0	9.95E-07	0	0	0	0	2.07E-06	0	0	0	0	0	0	0	2.07E-05	0	0	N/A	N/A	5.9475	0.000103506	2	15114	-1	2	407.1834	407.1834
Feces	0	0	0	3.13E-06	2.12E-06	0	0	0	0	2.20E-06	0	0	0	0	3.22E-06	0	3.35E-06	0	7.06E-07	0	0	0	3.22E-05	8.67E-06	0	N/A	N/A	7.6235	0.000228395	5	15115	1046	5	497.3579	497.3579
Feces	0	0	0	0	0	0	0	0	0	9.14E-07	0	0	0	0	1.90E-06	0	0	0	0	0	0	0	1.90E-05	0	0	N/A	N/A	4.9421	9.51E-05	2	15116	-1	2	339.1212	339.1212
Feces	0	0	0	1.15E-06	1.36E-06	0	0	0	0	3.53E-06	0	0	4.86E-05	0	7.04E-06	0	0	0	0	0	0	3.78E-06	5.09E-05	0	0	N/A	N/A	7.9645	0.000367148	8	15117	-1	8	887.6326	887.6326
Feces	0	0	0	0	0	0	0	0	0	1.70E-06	0	0	0	0	3.55E-06	0	0	0	0	0	0	0	3.55E-05	0	0	N/A	N/A	4.9037	0.000177305	2	15118	-1	2	371.1107	371.1107
Feces	0	0	0	0	0	0	0	0	0	4.25E-06	0	0	0	0	8.85E-06	0	0	0	0	0	0	0	8.85E-05	0	0	N/A	N/A	3.6288	0.000442424	3	15119	-1	3	302.2314	302.2314
Feces	0	0	0	0	0	0	0	0	0	1.33E-06	0	0	0	0	2.77E-06	0	0	0	0	0	0	0	2.77E-05	0	0	N/A	N/A	5.4112	0.000138371	2	15120	-1	2	355.1158	355.1158
Feces	0	0	0	0	0	0	0	0	0	1.64E-06	0	0	0	0	3.41E-06	0	0	0	0	0	0	0	3.41E-05	0	0	N/A	N/A	5.7455	0.000170682	2	15121	-1	2	377.3253	377.3253
Feces	0	0	0	2.06E-05	8.50E-07	0	0	0	0	4.57E-06	0	0	0	0	4.17E-06	0	0	0	0	0	0	0	4.17E-05	0.000129046	0	N/A	N/A	7.9003	0.000475721	5	15122	2277	5	371.3293	371.3293
Feces	0	0	0	0	0	0	0	0	0	1.52E-06	0	0	6.64E-05	0	3.17E-06	0	0	0	0	0	0	0	1.84E-05	0	0	N/A	N/A	8.4039	0.000158412	3	15123	-1	3	455.3116	455.3116
Feces	0	0	0	0	0	0	0	0	0	2.77E-05	0	0	0	0	5.75E-05	0	0	0	0	0	0	1.98E-05	0.00052399	0	0	N/A	N/A	2.8495	0.002876808	4	15124	6449	4	302.2315	302.2315
Feces	0	0	0	3.54E-05	2.70E-05	0	0	0	0	8.38E-06	0	0	8.89E-05	0	7.46E-06	0	4.83E-06	0	1.02E-06	0	0	8.37E-06	3.51E-05	8.16E-05	0	N/A	N/A	7.7663	0.000871995	14	15125	-1	14	455.3117	455.3117
Feces	0	0	0	0	0	0	0	0	0	1.20E-06	0	0	4.47E-05	0	2.49E-06	0	0	0	0	0	0	0	1.60E-05	0	0	N/A	N/A	3.998	0.000124522	3	15126	-1	3	449.0846	449.0846
Feces	0	0	0	0	0	0	0	0	0	3.59E-06	0	0	8.76E-05	0	7.48E-06	0	0	0	0	0	0	5.85E-06	4.20E-05	0	0	N/A	N/A	6.9451	0.000373849	6	15127	-1	6	461.3606	461.3606
Feces	0	0	0	0	0	0	0	0	0	4.41E-06	0	0	3.09E-05	6.02E-06	2.37E-06	0	0	0	0	0	0.000113395	0	1.03E-05	0	0	N/A	N/A	7.4831	0.00045866	6	15128	-1	6	457.3657	457.3657
Feces	0	0	0	0	0	0	0	0	0	8.51E-07	0	0	5.02E-05	0	1.77E-06	0	0	0	0	0	0	0	7.66E-06	0	0	N/A	N/A	7.9304	8.85E-05	2	15129	-1	2	401.303	401.303
Feces	0	0	0	0	0	0	0	0	0	1.94E-06	0	0	4.52E-05	0	4.04E-06	0	0	0	0	0	0	0	3.13E-05	0	0	N/A	N/A	3.5151	0.000201878	5	15130	-1	5	377.1214	377.1214
Feces	0	0	0	0	0	0	0	0	0	6.61E-06	0	0	0	0	8.22E-06	0	0	0	0	0	9.22E-05	0	8.22E-05	0	0	N/A	N/A	6.324	0.000687752	4	15131	2078	4	139.0385	139.0385
Feces	0	0	0	0	0	0	0	0	0	1.82E-06	0	0	0	0	3.78E-06	0	0	0	0	0	0	9.17E-06	1.40E-05	0	0	N/A	N/A	6.887	0.000189031	2	15132	451	2	423.3602	423.3602
"Feces,Food"	0	0	0	0	0	0	0	0	0	1.20E-06	1.22E-06	0	6.57E-05	0	2.49E-06	0	0	0	0	1.69E-06	0	0	1.18E-05	0	0	N/A	N/A	2.2787	0.00016844	4	15133	6268	4	313.1758	313.1758
"Feces,Food"	0	0	5.92E-05	3.77E-05	4.45E-05	0	0	0	0	5.67E-06	9.32E-07	0	0	0	8.09E-07	0	0	6.51E-07	1.56E-06	1.09E-06	0	0	8.09E-06	0	0	N/A	N/A	6.741	0.000622989	8	15134	22	8	257.2255	257.2255
Feces	0	0	0	1.66E-05	1.77E-05	0	0	0	0	2.78E-06	0	0	2.85E-05	0	1.45E-06	0	0	0	0	0	0	0	8.83E-06	1.07E-05	0	N/A	N/A	7.0834	0.000288936	9	15135	-1	9	345.2772	345.2772
Feces	0	0	0	3.13E-06	2.26E-06	0	0	0	0	7.40E-06	0	0	0	0	1.08E-05	0	2.34E-05	0	4.93E-06	0	0	1.58E-05	3.42E-05	7.93E-06	1.03E-05	N/A	N/A	4.8919	0.000769644	8	15136	2146	8	487.3016	487.3016
Feces	0	0	0	0	0	0	0	0	0	1.86E-05	0	0	0	0	3.87E-05	0	0	0	0	0	0	1.09E-05	0.00035901	0	0	N/A	N/A	2.7827	0.001936474	3	15137	-1	3	318.2262	318.2262
Feces	0	0	0	1.81E-06	0	0	0	0	0	1.77E-06	0	0	0	0	3.20E-06	0	0	0	0	0	0	0	3.20E-05	1.18E-05	0	N/A	N/A	7.3385	0.000183788	3	15138	-1	3	405.3345	405.3345
Feces	0	0	0	5.76E-06	6.81E-06	0	0	0	0	1.82E-06	0	0	0	0	9.32E-07	0	8.49E-06	0	1.79E-06	0	0	0	9.32E-06	0	0	N/A	N/A	6.9729	0.000189394	3	15139	-1	3	445.3286	445.3286
Feces	0	0	0	4.07E-06	4.80E-06	0	0	0	0	1.08E-06	0	0	5.96E-05	0	1.19E-06	0	0	0	0	0	0	0	0	0	0	N/A	N/A	3.3005	0.000112452	2	15140	945	2	286.1637	286.1637
Feces	0	0	0	0	0	0	0	0	0	4.83E-06	0	2.33E-05	0	7.21E-05	8.66E-06	0	0	0	1.84E-06	0	0	0	0	0	0	N/A	N/A	2.7889	0.000502682	2	15141	6017	2	230.1017	230.1017
Feces	0	0	0	1.92E-06	9.40E-07	0	0	0	0	8.41E-07	0	0	0	1.04E-05	1.25E-06	0	0	0	0	0	0	0	0	7.33E-06	0	N/A	N/A	6.6019	8.74E-05	3	15142	1619	3	443.3126	443.3126
Feces	0	0	0	0	0	0	0	0	0	1.78E-06	0	0	0	3.09E-05	3.71E-06	0	0	0	0	0	0	0	0	0	0	N/A	N/A	6.0048	0.000185499	2	15143	5361	2	459.3449	459.3449
Feces	0	0	0	0	0	4.84E-06	0	0	0	3.91E-06	0	0	0	0	7.17E-06	0	0	0	1.27E-06	0	0	1.34E-05	0	0	1.15E-05	N/A	N/A	3.1812	0.000406759	3	15144	-1	3	296.1847	296.1847
"Feces,Food"	0	0	0	0	0	0	0	0	0	5.35E-06	5.43E-06	0	0	0	8.44E-06	0	1.68E-05	1.86E-05	3.55E-06	1.80E-06	0	0	0	0	2.64E-05	N/A	N/A	2.3752	0.000751911	12	15145	-1	12	285.1679	285.1679
Feces	5.70E-06	0	0	5.68E-05	6.72E-05	0	8.13E-06	0	0	9.25E-06	0	0	0	0	2.52E-06	0	0	0	2.55E-06	0	0	0	0	0	7.87E-06	N/A	N/A	6.3857	0.000961625	6	15146	474	6	265.1782	265.1782
Feces	0.000236799	0	0.000298793	0.00012801	0.000135412	3.85E-05	0.000198978	0	0.000315807	0.000213221	0	0.000394218	0.000362185	0.000290469	0.000258883	0.000106658	4.37E-06	0	0.000135923	0	0.000800529	0.000353106	0.000469502	8.73E-05	8.59E-05	N/A	N/A	0.5293	0.022174941	81	15147	2489	81	358.9609	358.9609
"Feces,Food"	0	0	0	0	0	0	0	0	0	4.12E-06	1.54E-06	0	0	3.63E-05	8.56E-06	0	0	2.14E-06	0	1.47E-06	0	0	0	0	1.31E-05	N/A	N/A	2.7133	0.000483462	10	15148	824	10	318.1908	318.1908
Feces	0	0	0	0	0	0	0	0	0	5.49E-06	0	0	0	6.76E-06	1.14E-05	0	0	0	0	0	0	0	0	0	3.32E-05	N/A	N/A	2.1568	0.00057123	4	15149	372	4	255.0604	255.0604
Feces	0	0	0	0	0	0	0	0	0	5.01E-06	0	0	0	0	7.18E-06	0	0	0	0	0	5.39E-05	0	0	0	2.24E-05	N/A	N/A	2.4448	0.000520862	6	15150	-1	6	223.1436	223.1436
Feces	0	0	0	0	0	0	0	0	0	1.77E-06	0	0	0	0	3.69E-06	0	0	0	0	0	0	0	0	0	1.15E-05	N/A	N/A	3.6582	0.000184382	2	15151	-1	2	433.1834	433.1834
"Feces,Food"	0	0	0	8.88E-06	1.05E-05	4.02E-06	0	0	0	1.20E-05	2.76E-07	0	0	0.000145424	2.03E-05	4.15E-05	0	1.24E-06	3.24E-06	0	0	0	0	0	8.76E-06	N/A	N/A	2.5844	0.001261228	11	15152	1412	11	343.1489	343.1489
Feces	0	0	0	0	0	0	0	0	0	3.41E-06	0	0	0	7.78E-06	7.10E-06	0	0	0	0	0	0	0	0	0	1.93E-05	N/A	N/A	3.0811	0.000354957	5	15153	338	5	683.2965	342.1483
Feces	0	0	0	6.19E-06	7.31E-06	0	0	0	0	3.47E-06	0	0	0	0	5.62E-06	0	0	0	0	0	0	9.31E-06	0	0	9.99E-06	N/A	N/A	4.8059	0.000361336	4	15154	3568	4	411.2873	411.2873
Food	0	0	0	0	0	0	0	0	0	0	1.29E-06	0	0	0	0	0	0	0	0	1.78E-06	0	0	0	0	0	N/A	N/A	3.8043	4.63E-05	2	15155	-1	2	491.1526	491.1526
Feces	0	0	0	2.88E-06	3.40E-06	0	0	0	0	2.76E-05	0	0	0.000101111	3.57E-05	5.06E-05	0	2.05E-05	0	4.32E-06	0	4.69E-05	3.81E-05	8.36E-05	0	8.15E-05	N/A	N/A	3.7553	0.002874554	28	15156	-1	28	309.1296	309.1296
Feces	0	0	0	0	0	0	0	0	1.37E-05	4.08E-06	0	1.89E-05	0	6.41E-06	7.35E-06	0	0	0	1.49E-06	0	0	0	0	0	1.37E-05	N/A	N/A	6.2993	0.000424263	5	15157	4276	5	422.2647	422.2647
Feces	0	0	0	0	0	0	0	0	1.19E-05	1.64E-06	0	0	0	0	3.40E-06	0	0	0	0	0	0	0	0	0	4.69E-06	N/A	N/A	6.9141	0.000170083	2	15158	-1	2	420.2853	420.2853
Feces	0	0	0	0	0	0	0	0.000105733	1.16E-05	1.61E-05	0	0	0	0	3.34E-05	0	0	0	0	0	0	0	0	0	9.20E-05	N/A	N/A	0.7038	0.001670418	14	15159	-1	14	258.06	258.06
"Feces,Blank,Food"	0	0.000328256	0	4.21E-05	3.43E-05	4.15E-06	6.87E-06	0	0	1.84E-05	1.57E-05	0	8.06E-05	0	2.44E-05	0	7.24E-06	2.84E-05	3.88E-06	1.30E-05	0	0	3.87E-05	8.50E-05	5.90E-05	N/A	N/A	3.0337	0.00390186	51	15160	12	51	136.0755	136.0755
"Feces,Food"	0	0	0	0	0	0	0	0	0	2.11E-06	1.39E-07	0	0	2.53E-05	4.40E-06	0	0	6.26E-07	0	0	0	0	0	0	4.27E-06	N/A	N/A	2.8522	0.000224863	4	15161	-1	4	253.1178	253.1178
Feces	0	0	0	1.94E-05	2.29E-05	0	7.08E-06	0	0	2.90E-06	0	0	0	0	0	0	0	0	1.30E-06	0	0	0	0	0	0	N/A	N/A	5.4659	0.00030164	5	15162	-1	5	279.1561	279.1561
Feces	0	0	0	2.33E-05	2.76E-05	0	0	0	0	2.92E-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	N/A	N/A	5.3102	0.000303507	2	15163	165	2	257.1737	257.1737
"Feces,Food"	0	0	0	3.75E-06	4.43E-06	0	5.71E-06	0	0	1.87E-06	2.05E-06	0	0	1.77E-05	2.12E-06	0	0	0	1.05E-06	2.84E-06	0	0	0	0	0	Spectral_Match_to_Dodecanedioic_acid_from_NIST14	0.74827	4.7359	0.000268745	9	15164	958	9	213.1479	213.1479
Feces	0	0	0	3.37E-06	1.24E-06	0	0	0	0	6.20E-06	0	0	3.18E-05	0	2.75E-06	0	0	0	0	0	0.000154663	0	6.87E-06	1.51E-05	4.44E-06	Spectral_Match_to_.omega.-3_Arachidonic_acid_from_NIST14	0.728155	6.7102	0.000645084	8	15165	-1	8	305.246	305.246
Feces	0	0	0	4.86E-06	5.74E-06	0	0	0	0	8.79E-07	0	0	0	4.72E-06	5.66E-07	0	0	0	0	0	0	0	0	0	0	N/A	N/A	4.894	9.15E-05	3	15166	3101	3	287.184	287.184
Feces	7.10E-06	0	1.62E-05	4.01E-06	4.74E-06	8.05E-06	0	0	0	1.71E-05	0	0	0	3.34E-05	6.26E-06	3.34E-05	0.00015065	0	3.73E-05	0	0	0	0	0	7.04E-06	N/A	N/A	4.7901	0.001783483	14	15167	703	14	379.2441	379.2441
"Feces,Blank"	0.000129291	0.001375116	5.16E-05	0.000273643	0.000195903	0.00051824	0.000140535	0.000387893	0.000407545	0.000321444	0	0.000386257	0.000118797	0.000163217	0.000320094	0.000200391	0.000591147	0	0.000352935	0	0.000152177	0.000443659	0.000110985	0.000701214	0.000308493	N/A	N/A	3.9405	0.039388999	104	15168	6226	104	194.1169	194.1169
Feces	0	0	4.50E-05	0	0	0	8.55E-06	0	0	9.15E-06	0	0	0	7.64E-06	9.17E-07	5.41E-05	8.65E-05	0	2.38E-05	0	0	0	0	0	0	N/A	N/A	2.5078	0.000951244	7	15169	-1	7	145.1332	145.1332
Feces	0	0	0	0	0	0	0	0	0	1.35E-05	0	0	0	0	0	0	0.000175836	0	3.70E-05	0	0	0	0	0	0	N/A	N/A	3.4068	0.00140669	2	15170	7601	2	308.1117	308.1117
Feces	0	0	0	0	0	0	0	0	0	3.49E-06	0	0	0	7.56E-06	9.07E-07	0	3.97E-05	0	8.36E-06	0	0	0	0	0	0	N/A	N/A	3.7241	0.000363155	3	15171	-1	3	718.349	359.6745
Feces	2.09E-05	0	1.92E-05	4.96E-06	1.12E-06	3.08E-05	0	0	0	2.36E-05	0	2.42E-05	0	0.000144428	1.84E-05	3.35E-05	0.000106753	0	3.86E-05	0	0	4.07E-06	0	2.61E-05	0	N/A	N/A	6.9746	0.002450544	22	15172	-1	22	343.2229	343.2229
Feces	0	0	0	8.00E-05	5.77E-05	4.22E-06	0	0	0	2.10E-05	0	0	0	0	1.16E-06	0	4.06E-05	0	9.67E-06	0	0.00024073	4.46E-06	0	0.000203179	0	N/A	N/A	3.5697	0.00218813	12	15173	-1	12	214.143	214.143
Feces	0	0	0	0	0	0	0	0	0	1.67E-05	0	0	0	0	0	0	0.000217648	0	4.58E-05	0	0	0	0	0	0	N/A	N/A	3.6206	0.001741185	2	15174	-1	2	268.0806	268.0806
Feces	0	0	0	0	0	3.06E-05	0	0	1.17E-05	5.30E-06	0	0	0	0	1.87E-06	0	1.90E-05	0	1.21E-05	0	0	0	0	0	0	N/A	N/A	8.0678	0.000551385	6	15175	-1	6	269.2828	269.2828
"Feces,Food"	0	0	2.35E-05	0	0	0	0	0	0	3.51E-06	1.19E-06	0	0	0	0	2.83E-05	3.56E-05	5.35E-06	9.60E-06	0	0	0	0	0	0	N/A	N/A	2.5138	0.000407748	6	15176	991	6	128.1067	128.1067
Feces	0	0	0	0	0	0	0	0	0	3.18E-06	0	0	0	0	0	3.12E-05	3.36E-05	0	8.71E-06	0	0	0	0	0	0	N/A	N/A	7.367	0.000330926	3	15177	-1	3	485.3065	485.3065
Feces	0	0	0	4.11E-05	2.56E-05	0	0	0	0	7.72E-06	0	0	0	0	0	0	3.35E-05	0	7.05E-06	0	0	0	0	0.00012625	0	N/A	N/A	3.846	0.000802384	8	15178	110	8	239.1381	239.1381
Feces	8.87E-06	0	0	1.70E-05	2.01E-05	1.94E-05	4.08E-05	0	0	1.99E-05	0	0	0	0	0	4.08E-05	0.0001529	0	4.86E-05	0	0	0	0	0	0	N/A	N/A	4.5569	0.002067047	21	15179	-1	21	335.22	335.22
Feces	0	0	0	0	0	0	0	0	0	5.23E-06	0	0	0	0	0	0	6.80E-05	0	1.43E-05	0	0	0	0	0	0	N/A	N/A	3.2614	0.000543625	5	15180	-1	5	241.1788	241.1788
Feces	0	0	0	7.26E-07	8.58E-07	5.06E-06	0	0	0	1.03E-05	0	0	0	0	0	0	0.000126646	0	2.80E-05	0	0	0	0	0	0	N/A	N/A	4.7725	0.001073164	8	15181	2544	8	302.2677	302.2677
Feces	0	0	0	0	0	5.29E-06	0	0	0	4.00E-06	0	0	0	0	0	0	4.54E-05	0	1.09E-05	0	0	0	0	0	0	N/A	N/A	3.4601	0.000415694	7	15182	-1	7	191.0698	191.0698
Feces	0	0	0	0	0	0	0	0	0	2.18E-06	0	0	0	0	0	0	2.83E-05	0	5.96E-06	0	0	0	0	0	0	N/A	N/A	4.2634	0.00022653	2	15183	-1	2	723.4117	362.2058
Feces	0	0	0	0	0	1.80E-05	0	0	0	3.21E-06	0	0	0	6.83E-06	8.19E-07	0	1.41E-05	0	7.70E-06	0	0	0	0	0	0	N/A	N/A	7.7621	0.000333467	4	15184	532	4	275.2722	275.2722
"Feces,Food"	0	0	0	0	0	0	0	0	0	1.31E-06	4.33E-06	0	0	0	0	0	1.70E-05	1.95E-05	3.59E-06	0	0	0	0	0	0	N/A	N/A	2.7323	0.000292133	7	15185	917	7	411.1948	411.1948
Feces	0	0	0	0	0	0	0	0	0	3.14E-06	0	0	0	0	0	0	4.08E-05	0	8.59E-06	0	0	0	0	0	0	N/A	N/A	6.1074	0.000326557	5	15186	-1	5	288.1017	288.1017
Feces	0	0	0	0	0	8.50E-06	0	0	0	3.43E-06	0	0	0	1.34E-05	1.61E-06	0	2.38E-05	0	7.26E-06	0	0	0	0	0	0	N/A	N/A	4.3245	0.000356416	5	15187	-1	5	231.1007	231.1007
Feces	0	0	0	0	0	0	0	0	0	1.80E-06	0	0	0	0	0	0	2.34E-05	0	4.94E-06	0	0	0	0	0	0	N/A	N/A	3.5619	0.000187571	2	15188	-1	2	605.2584	605.2584
Feces	0	0	0	0	0	0	0	0	0	2.44E-06	0	0	0	0	0	0	3.18E-05	0	6.69E-06	0	0	0	0	0	0	N/A	N/A	5.1995	0.000254036	3	15189	-1	3	369.1656	369.1656
Feces	0	0	0	0	0	0	0	0	0	4.77E-06	0	0	0	0	0	0	6.20E-05	0	1.31E-05	0	0	0	0	0	0	N/A	N/A	2.1313	0.000496301	2	15190	-1	2	475.0929	475.0929
Feces	0	0	0	0	0	0	0	0	0	1.46E-06	0	0	0	0	0	0	1.89E-05	0	3.98E-06	0	0	0	0	0	0	N/A	N/A	3.6128	0.000151424	2	15191	574	2	215.2112	215.2112
Feces	0	0	0	0	0	0	0	0	0	4.13E-06	0	0	0	0	0	0	5.37E-05	0	1.13E-05	0	0	0	0	0	0	N/A	N/A	3.2614	0.00042957	5	15192	172	5	205.158	205.158
Feces	0	0	0	0	0	0	0	0	0	1.71E-06	0	0	0	0	0	0	2.22E-05	0	4.68E-06	0	0	0	0	0	0	N/A	N/A	2.6982	0.000177696	3	15193	169	3	170.1535	170.1535
Feces	0	0	0	0	0	0	4.16E-06	0	0	1.76E-06	0	0	0	0	0	0	1.92E-05	0	4.81E-06	0	0	0	0	0	0	N/A	N/A	3.7674	0.000182702	4	15194	-1	4	324.2154	324.2154
Feces	0	0	0	1.39E-06	1.64E-06	0	0	0	0	1.15E-06	0	0	0	0	0	0	1.27E-05	0	2.68E-06	0	0	0	0	0	0	N/A	N/A	3.7423	0.000119945	2	15195	-1	2	695.4533	348.2266
Feces	0	0	0	0	0	0	0	0	0	3.85E-06	0	0	0	0	0	0	5.00E-05	0	1.05E-05	0	0	0	0	0	0	N/A	N/A	3.2637	0.000400141	5	15196	-1	5	189.1631	189.1631
Feces	0	0	0	3.42E-05	2.48E-05	0	0	0	0	6.67E-06	0	0	0	0	0	0	3.10E-05	0	6.53E-06	0	0	0	0	8.65E-05	0	N/A	N/A	3.5946	0.000693196	8	15197	-1	8	167.1174	167.1174
Feces	0	0	0	1.01E-05	8.58E-06	2.04E-05	0	0	0	8.55E-06	0	0	0	0	5.37E-06	0	3.55E-05	0	1.29E-05	0	0	2.07E-05	0	1.87E-05	0	N/A	N/A	3.7943	0.000888761	11	15198	-1	11	331.1616	331.1616
Feces	0	0	0	0	0	0	0	0	0	1.80E-06	0	0	0	6.09E-06	7.30E-07	0	1.88E-05	0	3.96E-06	0	0	0	0	0	0	N/A	N/A	6.0338	0.000186849	2	15199	435	2	381.2957	381.2957
Feces	0	0	0	0	0	0	0	0	3.10E-05	8.05E-06	0	0	0	2.75E-05	8.27E-06	0	5.29E-05	0	1.11E-05	0	0	0	0	0	0	N/A	N/A	4.8593	0.000837056	4	15200	970	4	483.3442	483.3442
Feces	0	0	0	1.72E-06	0	2.42E-05	0	0	0	1.09E-05	0	0.000115438	0	7.31E-05	8.77E-06	0	1.08E-05	0	1.77E-05	0	0	0	0	1.12E-05	0	N/A	N/A	0.6116	0.001135124	7	15201	1332	7	205.1905	205.1905
"Feces,Food"	0	0	0	0	0	0	0	0	0	9.15E-07	9.54E-07	0	0	0	0	0	1.19E-05	4.29E-06	2.50E-06	0	0	0	0	0	0	N/A	N/A	2.5635	0.000129487	4	15202	917	4	397.1788	397.1788
Feces	0	0	0	0	0	0	0	0	0	1.88E-06	0	0	0	0	0	0	2.44E-05	0	5.14E-06	0	0	0	0	0	0	N/A	N/A	6.5971	0.000195503	3	15203	-1	3	302.1173	302.1173
Feces	1.53E-05	0	0	0.000110925	0.000119298	0	8.29E-05	0	0	2.74E-05	0	0	0	6.98E-06	8.38E-07	0	8.43E-05	0	3.58E-05	0	0	0	0	6.49E-05	0	Cholic_acid	0.740393	4.5316	0.002845115	24	15204	129	24	391.2825	391.2825
Feces	0	0	0	0	0	2.50E-05	0	0	0	7.63E-06	0	0	0	0	0	0	6.79E-05	0	2.09E-05	0	0	0	0	0	0	N/A	N/A	4.8745	0.000793132	4	15205	-1	4	396.3244	396.3244
Feces	0	0	0	0	0	0	0	0	0	4.24E-06	0	0	0	0	1.88E-06	0	4.33E-05	0	9.13E-06	0	0	0	0	0	5.87E-06	N/A	N/A	6.5644	0.000440667	4	15206	-1	4	349.2704	349.2704
Feces	0	0	0	4.06E-05	4.79E-05	0	0	0	0	6.02E-06	0	0	0	0	0	0	1.24E-05	0	2.61E-06	0	0	0	0	0	0	N/A	N/A	2.561	0.000626554	5	15207	169	5	170.1535	170.1535
Feces	0	0	0	0	0	0	0	0	0	4.05E-06	0	0	0	0	0	0	5.27E-05	0	1.11E-05	0	0	0	0	0	0	N/A	N/A	4.4968	0.000421212	4	15208	-1	4	189.1266	189.1266
"Feces,Food"	4.17E-05	0	0	2.39E-06	2.83E-06	5.37E-06	0.000149631	0	0	2.10E-05	3.87E-07	0	0	0	0	0	9.46E-05	0	5.66E-05	5.36E-07	0	0	0	0	0	N/A	N/A	4.5216	0.002195113	21	15209	-1	21	299.1992	299.1992
Feces	0	0	0	0	0	0	0	0	0	1.79E-06	0	0	0	0	0	0	2.33E-05	0	4.90E-06	0	0	0	0	0	0	N/A	N/A	5.8494	0.000186139	2	15210	-1	2	678.3972	678.3972
Feces	0	0	0	1.12E-05	5.98E-06	1.04E-05	0	0	0	2.96E-06	0	0	0	0	0	0	7.32E-06	0	4.27E-06	0	0	0	0	3.97E-05	0	N/A	N/A	3.7132	0.000307362	6	15211	-1	6	158.1171	158.1171
Feces	0	0	0	0	0	0	0	0	0	1.30E-06	0	0	0	0	0	0	1.69E-05	0	3.56E-06	0	0	0	0	0	0	N/A	N/A	2.7472	0.000135451	2	15212	-1	2	277.1287	277.1287
