row ID	row m/z	row retention time	2019-01-14-inj-42.mzML Peak area	2019-02-10-inj-221.mzML Peak area	2019-01-17-inj-94.mzML Peak area	2019-01-28-inj-207.mzML Peak area	2019-01-15-inj-58.mzML Peak area	2019-02-13-inj-235.mzML Peak area	2019-01-21-inj-162.mzML Peak area	2019-01-21-inj-135.mzML Peak area	2019-01-28-inj-213.mzML Peak area	2019-01-16-inj-83.mzML Peak area	2019-01-14-inj-31.mzML Peak area	2019-01-21-inj-120.mzML Peak area	2019-01-28-inj-206.mzML Peak area	2019-01-21-inj-124.mzML Peak area	2019-01-21-inj-146.mzML Peak area	2019-01-15-inj-70.mzML Peak area	2019-02-13-inj-236.mzML Peak area	2019-01-17-inj-104.mzML Peak area	2019-01-13-inj-5.mzML Peak area	2019-02-10-inj-222.mzML Peak area	2019-01-23-inj-198.mzML Peak area	2019-01-13-inj-4.mzML Peak area	2019-02-10-inj-223.mzML Peak area	2019-01-23-inj-185.mzML Peak area	2019-02-10-inj-227.mzML Peak area	2019-01-23-inj-181.mzML Peak area	2019-02-13-inj-237.mzML Peak area	2019-01-15-inj-75.mzML Peak area	2019-01-13-inj-12.mzML Peak area	2019-01-21-inj-145.mzML Peak area	2019-01-13-inj-23.mzML Peak area	2019-01-13-inj-7.mzML Peak area	2019-01-14-inj-38.mzML Peak area	2019-01-23-inj-170.mzML Peak area	2019-01-13-inj-27.mzML Peak area	2019-01-17-inj-111.mzML Peak area	2019-01-15-inj-71.mzML Peak area	2019-01-13-inj-16.mzML Peak area	2019-01-17-inj-109.mzML Peak area	2019-01-15-inj-69.mzML Peak area	2019-01-28-inj-211.mzML Peak area	2019-01-15-inj-65.mzML Peak area	2019-01-17-inj-105.mzML Peak area	2019-01-28-inj-209.mzML Peak area	2019-01-21-inj-137.mzML Peak area	2019-01-15-inj-61.mzML Peak area	2019-01-14-inj-34.mzML Peak area	2019-01-21-inj-133.mzML Peak area	2019-01-15-inj-79.mzML Peak area	2019-01-16-inj-86.mzML Peak area	2019-01-28-inj-210.mzML Peak area	2019-01-15-inj-64.mzML Peak area	2019-01-21-inj-136.mzML Peak area	2019-01-14-inj-53.mzML Peak area	2019-01-17-inj-100.mzML Peak area	2019-01-14-inj-35.mzML Peak area	2019-01-15-inj-60.mzML Peak area	2019-01-21-inj-132.mzML Peak area	2019-01-15-inj-78.mzML Peak area	2019-01-16-inj-87.mzML Peak area	2019-01-15-inj-74.mzML Peak area	2019-01-21-inj-144.mzML Peak area	2019-01-17-inj-95.mzML Peak area	2019-01-13-inj-13.mzML Peak area	2019-01-13-inj-22.mzML Peak area	2019-01-13-inj-6.mzML Peak area	2019-01-17-inj-114.mzML Peak area	2019-01-23-inj-171.mzML Peak area	2019-02-10-inj-226.mzML Peak area	2019-01-14-inj-43.mzML Peak area	2019-01-21-inj-126.mzML Peak area	2019-01-13-inj-26.mzML Peak area	2019-01-21-inj-140.mzML Peak area	2019-01-15-inj-59.mzML Peak area	2019-01-14-inj-47.mzML Peak area	2019-01-17-inj-108.mzML Peak area	2019-01-15-inj-68.mzML Peak area	2019-01-15-inj-66.mzML Peak area	2019-01-28-inj-212.mzML Peak area	2019-01-17-inj-106.mzML Peak area	2019-01-14-inj-49.mzML Peak area	2019-01-13-inj-19.mzML Peak area	2019-01-14-inj-51.mzML Peak area	2019-01-21-inj-134.mzML Peak area	2019-01-17-inj-102.mzML Peak area	2019-01-21-inj-128.mzML Peak area	2019-01-15-inj-62.mzML Peak area	2019-01-14-inj-37.mzML Peak area	2019-01-21-inj-130.mzML Peak area	2019-01-13-inj-8.mzML Peak area	2019-01-16-inj-85.mzML Peak area	2019-01-13-inj-11.mzML Peak area	2019-02-13-inj-238.mzML Peak area	2019-01-15-inj-76.mzML Peak area	2019-01-13-inj-20.mzML Peak area	2019-01-14-inj-41.mzML Peak area	2019-01-17-inj-112.mzML Peak area	2019-01-13-inj-24.mzML Peak area	2019-01-21-inj-138.mzML Peak area	2019-01-13-inj-15.mzML Peak area	2019-01-21-inj-142.mzML Peak area	2019-01-15-inj-72.mzML Peak area	2019-01-14-inj-45.mzML Peak area	2019-01-16-inj-88.mzML Peak area	2019-01-13-inj-10.mzML Peak area	2019-01-15-inj-77.mzML Peak area	2019-01-13-inj-21.mzML Peak area	2019-02-10-inj-225.mzML Peak area	2019-01-21-inj-125.mzML Peak area	2019-01-21-inj-139.mzML Peak area	2019-01-13-inj-25.mzML Peak area	2019-01-21-inj-143.mzML Peak area	2019-01-13-inj-14.mzML Peak area	2019-01-15-inj-73.mzML Peak area	2019-01-14-inj-44.mzML Peak area	2019-01-14-inj-32.mzML Peak area	2019-01-15-inj-67.mzML Peak area	2019-01-17-inj-107.mzML Peak area	2019-01-14-inj-48.mzML Peak area	2019-01-13-inj-18.mzML Peak area	2019-01-21-inj-129.mzML Peak area	2019-01-17-inj-103.mzML Peak area	2019-01-14-inj-36.mzML Peak area	2019-01-15-inj-63.mzML Peak area	2019-01-14-inj-54.mzML Peak area	2019-01-13-inj-9.mzML Peak area	2019-01-21-inj-131.mzML Peak area	2019-01-16-inj-84.mzML Peak area	2019-01-21-inj-165.mzML Peak area	2019-01-23-inj-190.mzML Peak area	2019-01-21-inj-154.mzML Peak area	2019-01-23-inj-179.mzML Peak area	2019-01-23-inj-188.mzML Peak area	2019-01-23-inj-194.mzML Peak area	2019-01-21-inj-150.mzML Peak area	2019-01-21-inj-161.mzML Peak area	2019-01-23-inj-180.mzML Peak area	2019-01-21-inj-158.mzML Peak area	2019-01-23-inj-175.mzML Peak area	2019-01-21-inj-159.mzML Peak area	2019-01-23-inj-174.mzML Peak area	2019-01-21-inj-164.mzML Peak area	2019-01-21-inj-155.mzML Peak area	2019-01-23-inj-191.mzML Peak area	2019-01-23-inj-178.mzML Peak area	2019-01-23-inj-189.mzML Peak area	2019-01-21-inj-151.mzML Peak area	2019-01-23-inj-195.mzML Peak area	2019-01-21-inj-160.mzML Peak area	2019-01-23-inj-172.mzML Peak area	2019-01-23-inj-187.mzML Peak area	2019-01-23-inj-176.mzML Peak area	2019-01-23-inj-193.mzML Peak area	2019-01-21-inj-157.mzML Peak area	2019-01-23-inj-197.mzML Peak area	2019-01-21-inj-153.mzML Peak area	2019-01-21-inj-156.mzML Peak area	2019-01-23-inj-192.mzML Peak area	2019-01-21-inj-152.mzML Peak area	2019-01-23-inj-196.mzML Peak area	2019-01-21-inj-163.mzML Peak area	2019-01-23-inj-173.mzML Peak area	2019-01-23-inj-186.mzML Peak area	2019-01-23-inj-177.mzML Peak area	2019-01-14-inj-29.mzML Peak area	2019-01-28-inj-203.mzML Peak area	2019-01-23-inj-183.mzML Peak area	2019-02-10-inj-220.mzML Peak area	2019-01-13-inj-1.mzML Peak area	2019-02-13-inj-234.mzML Peak area	2019-01-21-inj-122.mzML Peak area	2019-01-21-inj-148.mzML Peak area	2019-01-15-inj-56.mzML Peak area	2019-01-16-inj-81.mzML Peak area
272	0	12.45	264.1797442	0	71.91786399	51114.76508	327.010004	0	434.6576101	1159.237873	58018.21558	5962.342152	23495.8954	195.3621242	52936.10088	45.8037044	415.1769261	14821.61858	1514.170246	34830.56134	170.8970133	32.24110989	0	27.61205446	0	207.3830589	82.22253167	19.05697723	1279.034587	0	4817.749302	1640.743851	310.3700448	260.9430142	10771.2986	8877.445846	6439.263675	52.95104401	12623.24887	0	11291.53875	94.37670428	152.5503902	32389.25591	39152.49574	120.250306	1038.139492	33661.7698	8951.880197	1226.018649	62483.34964	426.3922419	71775.89818	1029.548249	669.1910594	12.58419303	184526.3838	0	232.5899422	17737.43972	347.8365803	490.1748412	154.5810131	15947.14032	225.9836864	9168.699345	33.47367678	43.26309851	535.5556342	36323.36933	0	125.7367738	1671.182015	9116.946531	79461.73184	23819.01701	130.7099402	1400.060436	420.620652	244.2805682	15037.18262	102.1981879	302.9604661	127.0515292	123.2479144	117190.5001	79.80159957	2048.612266	544.6369291	13.852141	24617.07175	72.59969683	44587.93539	3866.840308	1207.137187	183.8695351	124.3992043	232.5235037	182338.4284	3334.808552	35344.0948	255.658859	41607.62501	21758.42119	7.714780082	70.46550654	90.33009423	68881.77134	63.51271364	6086.613664	26776.23264	344.6969237	117.1703637	210.6171389	274.9573996	135.8861126	13939.30903	118.9983248	26362.00859	136.182038	578.4792144	171.2206285	248.1525475	961.5854522	8366.262988	7455.334907	52254.97394	45.72384939	17796.79923	1491.386578	1435.968279	4678.676453	20584.3446	0	39183.02642	4381.805963	15721.62088	24572.59573	0	44652.96267	0	1633.844753	0	0	0	1192.169214	8120.842239	527.9839873	904.6475734	0	0	207.2281216	243.4347276	35113.06564	0	77451.75679	11049.0591	543.5706411	30883.9419	18573.28206	2441.673598	11022.9135	27447.90808	15857.36672	2971.691533	20129.99885	10282.1981	252.8221461	179.4649614	739.95903	119.9181297	0	28.46636296	65.0830891	1.772673094	204.4191075
273	0	12.51	101591.7176	4160.745743	409923.3044	199593.8305	76142.90053	21428.66902	616764.8248	637818.6402	530737.6379	187030.8031	38222.02985	496911.8504	380662.0969	85396.60582	328203.1944	320457.3622	27657.30497	377181.1476	88905.92693	10425.88008	772992.2991	72305.27505	14586.2628	210088.8777	89506.35189	769047.3537	10599.23602	72552.48432	207556.4321	411731.406	124949.6486	12314.70279	12746.49682	314007.2273	189007.7004	453183.7691	95586.30137	119009.8524	160927.4221	254059.751	406623.8418	88746.20825	206421.9264	249576.5309	464331.3808	8031.396745	294901.8176	341265.7709	133452.2344	14394.47314	592722.3745	16083.28763	389461.8637	410217.3156	422819.237	239550.7492	102843.1092	308772.2711	325226.257	156711.476	125006.5859	682228.3902	128744.1864	179869.2781	60699.47271	21909.54797	268374.0842	303626.2165	62955.50808	366949.8608	394577.4294	295128.8234	353502.1968	84254.8807	96943.76039	113118.8196	131704.2794	178403.3677	1055156.971	143916.244	164488.6359	128133.6535	543613.7709	259462.5137	420260.1491	211076.2905	148409.9145	320548.4024	169841.1038	146433.6357	127896.6632	84184.42581	5709.292245	107359.1909	247158.4025	267376.2394	469137.3887	204499.8483	745755.0068	120259.6713	617053.9653	208024.6857	459309.9337	36352.46468	193834.7083	64480.50718	73918.23772	30421.52501	258868.1665	438240.2781	339425.3167	628384.6923	171115.454	64439.8871	35309.67726	116740.2232	81228.98778	299880.6906	254243.5843	273049.0223	265926.0121	339512.8925	229179.3626	169358.571	392594.3689	72954.72154	270945.8279	20407.51584	606.0419125	25320.89649	194.5152784	6193.862794	1367.197814	7523.790081	1409.838071	7420.287208	91348.38598	1810.048191	35548.5337	5269.226155	3435.698239	8051.387159	7671.411203	11358.11874	22104.73806	1668.7938	782.5826123	3455.033143	0	14654.23859	2962.71677	532.1663374	6517.38456	5709.815962	512.6413506	44753.96743	3729.652403	209.3611342	2226.384165	1748.905605	6668.025082	8323.657128	8547.075994	51765.14861	260.0600283	2374.612071	14801.03166	0	0	110.8162842	14381.08555	5960.689125	587.5853339	5576.437211
274	0	12.51	3623.556069	0	8748.739193	4338.425437	4250.660596	0	16042.10917	14143.33403	8886.272027	935.0416021	963.4903328	11468.96932	8463.680274	4399.170492	9054.640619	6908.208858	1091.511348	9376.740054	2296.335472	0	19066.94008	2473.798106	0	5052.887122	1937.008251	14766.61553	0	0	4475.08762	5022.502041	338.1230778	0	0	8827.196688	834.0768776	9603.496096	4218.582268	1171.035988	5574.475968	2253.361037	10544.54685	3955.595745	5435.462759	9298.539453	11112.10781	0	6322.770542	12255.78222	3661.064663	6067.159871	20029.57409	73.76886551	9977.698976	8450.051548	8254.412884	3954.991116	2350.258095	6888.792422	7309.036879	5850.773392	4173.856565	12528.71857	4495.642956	3311.218815	1862.623908	0	3662.423038	5884.933839	1694.136361	7870.232844	10853.06498	8360.643303	9569.291299	0	3430.267736	0	5358.098557	2817.629234	20657.2959	3050.577681	2429.779031	2492.394197	11362.69908	5767.20536	8233.286279	7841.058985	1576.191033	6690.740823	6628.371828	2752.004808	9979.801911	1915.218874	0	0	5251.711203	7595.348181	17777.31709	5018.918901	22589.29927	2407.339115	10112.94044	6497.399086	8575.72287	3373.965815	5994.096418	0	1561.333307	0	4375.636273	7314.373167	8480.673184	21638.64503	3155.437064	2132.442142	1374.100224	2968.883021	5397.993312	10199.71725	4560.750306	5181.93448	7902.95145	9618.325988	1451.914316	7331.389993	10271.10519	4048.477801	3232.446453	0	144.7313815	24842.43813	5051.328821	687.3181373	289.249013	2261.42972	91.77772639	1131.820593	0	106.3376107	2650.783578	72563.23372	143.3622022	1890.334776	695.0509825	563.3935593	1921.77869	25525.03706	84.3366686	24035.11359	634677.242	27201.24997	533.2547877	810.1653901	997.2972271	452.6888619	165.729588	6415.918312	693.4099504	106.3140871	717.7894733	317.5552495	1316.346451	1680.842404	1978.84923	0	4.381230706	327.9054694	399.7136164	0	0	16.67413243	161.5737358	450.1152487	16.3027118	2129.792183
275	0	12.64	4908.91199	0	5.778814401	22196.42504	4547.1422	2624.770456	2968.536483	16196.88638	3009.988576	5527.494956	3218.263162	677.9559954	2279.057079	7687.901728	6999.574456	1032.169529	0	18018.56233	57.4818344	0	6617.581858	140.1873036	26.39649907	32269.83459	7577.149569	3538.503062	35.68825882	1381.514969	2607.957912	2798.11386	1040.438469	131.6858708	739.259422	3657.015743	379.1642598	9009.029974	3653.501571	1648.786761	2926.671631	2419.858677	37353.97488	2113.4204	25513.86591	80066.93244	807.2482041	2846.887718	264091.6961	13898.24735	67357.52941	15238.0873	1730.829765	5562.351978	1701.219694	8890.472041	702.1459209	38396.78955	82462.26162	1088.801597	578.896719	31223.66482	3340.832141	10286.68237	794.0230874	10523.10932	73070.96977	5871.170294	3450.34063	5551.878126	4288.339387	1462.436967	171223.1441	104.8464597	36430.01351	1016454.144	284416.0891	11444.28119	72913.45286	3247.289018	1050.308777	1874.966722	3754.496863	6460.425452	15625.06239	33445.95056	1787.417801	596942.8584	598.3988149	749.6284788	306.2118621	485.1157607	4607.91701	18954.1474	2634.515826	1984.734761	305.2293942	14720.94923	542.4210888	2550.279697	1359341.466	32.81728154	7867.957302	733.414652	1486.532919	1218.227865	4105.852957	55010.63844	67822.89535	3763.809966	28807.20321	1138987.543	22.00348767	2916.524451	52.98116057	686.2158571	40089.95992	3203.779985	689372.5963	1748681.781	2427.290748	1.061075172	5353367.599	28054.85286	203694.2377	486.0596681	2816.163395	673919.5487	820.3824827	12500.08078	5138.881218	1086.66705	17362.20107	28645.64702	3946.804856	61704.14448	9232.50394	2650.678241	67.56579168	6296.283157	265.6928446	4955.026038	2386.614713	18483.65894	14210.79813	4946.28798	184.3450919	3154.021937	7243.112522	97.67562484	4989.182338	6956.741986	111.4114161	469.3012339	2607.206492	2304.135196	12385.53445	3150.303215	27494.80191	2096.198006	135790.5258	3990.842579	334.0432181	3974.886664	2.901167562	57671.636	4184.855289	223.1853719	103.6452136	34.34237319	0	0	1299.857896	1731.495817	6844.967127	1438.680591
276	0	12.7	356.2902591	0	43254.02177	29806.04792	1300.826963	0	2587.406134	1050.593389	2084.380344	124.5620022	750.6257358	1634.50173	806.8475614	395.0662995	908.9151358	885.4009368	0	1935.470752	7135.566818	2530.240307	34.5054362	5541.076897	0	30215.1629	67.15166782	27244.44309	237.033514	956.6660597	0	30517.13423	26459.7737	9145.060687	9.021555231	68296.15865	0	103141.2319	181.8752407	2333.582598	1297.153383	294.9038578	3545.309689	0	2393.448507	44310.17877	183.3246421	933.5506092	576.2360269	2294.287708	1128.611701	0	718.9609359	9374.542222	52239.89601	18250.57734	45247.34342	15555.74578	48975.32835	687.060272	695.3046798	49352.75418	812.1855465	126.7467648	103.0527135	0	0	4676.428327	1340.093459	59340.0494	0	91.12314277	554.1292666	248.6688468	366.085586	1860.84669	0	42.57956079	0	51058.83898	17921.34852	779.4920985	18905.08786	16122.63838	472.9847733	53815.51276	40892.80726	1043.467973	25518.43668	32.72171532	45056.64009	8860.914927	1348.049358	6404.681713	0	434.1070206	25640.235	15596.90605	97432.11875	4170.864617	50715.16126	114.4443282	51532.24208	701.3304397	27529.38408	805.6718537	6572.366134	1154.861122	18830.49837	231.4625291	95180.57328	19006.99985	12526.82803	952.924578	443.7436719	31408.84407	229.6335148	26.75997404	36812.83793	339.4377189	1139.360951	22645.77431	1399.313515	1962.840249	11618.93235	8939.472284	27495.7508	241.4498466	40014.87299	27266.5025	968.1493929	0	30.82542715	23644.00299	2371.646528	6096.379219	12210.90095	60114.54001	0	277.1072584	29456.83225	41551.85099	606.7618217	5913.490445	1823.474895	30797.83881	448.351362	1175.79311	24269.30252	78237.3987	92.48961147	866.3194853	20048.1139	0	3262.605908	295.4148876	150.1913452	3012.335574	441.5104278	36885.37669	37664.43058	18176.04602	825.879591	0	62978.40217	0	0	653.8501841	50615.90109	0	0	249.3095248	743.4853286	1014.095658	8119.123436	0
277	0	12.7	684.5702979	0	0	0	225.4326845	0	1285.657949	0	3076.106402	2288.635366	0	1747.558023	853.9731833	0	562.2908383	2011.593585	0	0	0	0	765.2039857	0	0	962.1023568	0	1081.120603	166.5446669	719.3721657	0	810.3118825	0	0	0	0	0	0	13.84442635	3798.741983	177.068329	177.5339115	7810.246758	3899.301941	388.9218098	294274.2677	505.1352208	0	7492.499188	1117.187104	221.8684898	1777.310154	885.3691076	0	0	5981.332438	1833.161101	0	0	468.2086913	0	0	0	469.6142703	0	0	0	116.064062	1190.871823	0	0	2687.139003	7775.699834	40.14919726	348.8279577	780.7954174	1008.234325	0	1686.482869	0	74.08745025	94.02737825	0	817.4090301	803.5889616	0	1024.870257	6324.581458	0	0	0	0	3158.872658	52.57510186	0	242.8869115	0	88.38713394	2925.710666	0	0	0	2472.575425	0	3415.889514	0	4749.987527	539.8887471	4344.019484	77.21578829	0	0	1161.184924	2292.36426	311.7835145	0	0	1005.276932	0	0	1082.230443	1554.717063	0	405.8226582	0	4370.53249	481.5326586	0	0	0	8958.328005	0	1274.798619	0	2092.381	90.4101933	9766.259419	0	12168.05515	358.851546	3948.319197	0	1791.983771	1275.580456	436.804887	28003.06408	997.5769276	0	1199.666083	2645.179473	1993.948998	608.6940522	33825.851	0	2456.500115	4711.358196	0	1430.489006	590.9044579	0	180.3689283	9354.712069	6476.057811	0	0	0	27275.59428	459.408711	0	0	0	175.1700469	1322.239116	1069.262662	5489.742229	10368.72045
278	0	12.7	577.6075521	0	897.1736681	1425.615789	0	0	0	0	0	38.21878016	0	0	0	0	0	0	0	1368.229398	68.44939859	24.27185278	0	53.15392467	0	135.4137367	63.69500138	0	0	0	0	0	241.2948136	328.7414178	0	0	0	567.3248826	0	268.5942041	0	0	0	210.7088774	0	587.7843906	0	0	0	0	504.3441057	0	0	0	0	0	24.01313713	290.2867657	0	0	0	197.3553044	760.4778382	238.5358389	0	0	0	10.26502736	539.272918	63.89885718	0	36.02085324	0	173.1074927	0	0	0	0	0	0	0	0	107.4259113	135.2969166	0	0	1811.720092	170.5878793	0	0	813.993695	0	0	16.65897781	0	0	60.86911967	0	554.4993882	40.00988036	0	420.5304608	0	447.8328241	0	0	38.50036879	0	0	0	323.4099178	0	29.92054448	0	0	183.1517464	0	0	226.2029271	1314.007955	0	73.04279844	195545.3603	0	0	107.9371801	0	0	0	48.03564972	0	0	0	0	0	0	0	0	0	291.7174363	121.6335591	58.35708623	0	0	120.2482129	0	0	0	81.29892194	185.7575463	472.3936116	0	0	0	0	228.1204009	581.4104072	0	0	573.6868023	0	0	0	0	0	0	0	0	188.0666031	0	0	0	416.5832246	564.6871249	0	0
279	0	12.75	25.63865475	0	9.396854001	52.96308007	1624.529149	0	0	0	11.04582787	51.98404633	2.664103465	0	0	0	339.7641175	0	0	11.61757247	38.73823623	0	0	0	0	82.48832707	0	0	0	0	7.811711554	9361.012223	32.2095122	0	40.51762411	0	0	64.43649003	0	14.32218117	0	91.48773485	0	168.9769141	32.88480265	38.48558155	0	32.0970809	17.20388254	72.13567748	8.960021281	96.09967281	0	72.39374098	54.42039693	0	229.1298438	0	14.46787595	0	15.00894009	217.694856	36.57285187	103.0980779	0	8.216536892	0	0	62.11337581	61.31889338	0	118.8889952	0	3.615687077	524.857049	113.9540226	16.83282244	457.1654558	0	42.5706728	0	0	70.39853491	67.79717231	0	233.8845725	0	62.27074277	38.15941434	0	118.0131655	0	0	37.71588169	0	235.6048161	14.42715871	2.377641872	9.761747391	20.47500377	189.5941909	42.59536233	159.1737518	23.61028803	28.11716656	13.64681147	10.26846314	5.132335505	0	0	33.67717815	10330.48058	7.450307338	144.1387789	10.89400006	3.101271929	0	13.5676067	232.4996031	78.34978149	0	2.5160178	112.8271342	0	0	88.99682746	168.0209918	0	173.9937237	237.8822329	150279.9064	797.3216909	53897.48399	72162.85096	62632.78278	125.2568882	60353.59289	64824.47162	167.0997412	809.0583585	6832.563217	152805.8608	63401.39396	111583.3862	54192.85963	38806.11145	9312.438904	29.80874473	51826.69969	910.5756423	179002.8914	0	77728.94403	60334.14812	52639.35258	35005.6261	48354.22917	69048.8007	288.936819	39181.11418	78566.84918	176.0017481	83575.81193	74210.35257	39.31473584	24.27543289	134.5438482	142.5351747	629.6461797	0	0	0	0	23063.68862	76.65259845	48.11530135
280	0	12.75	32.46824213	2610.183347	354.4309712	2066.320576	760.7732905	1593.726433	19086.53956	58396.52054	88.63610557	119.6309322	8.473336161	121.8446144	40736.6205	64791.38012	621.2833532	35305.2019	0	628.5197885	853.7576615	0	30467.52135	0	1820.517393	51.94622859	0	0	0	0	304.7689126	3431.779173	266.9113451	0	116.8678739	197.5605605	0	2421.894374	11867.85632	558.7707059	0	521.7336051	0	313.1919039	71.03085922	121.7439943	58085.89537	36.94431388	232.2570603	1263.7122	301.0028668	2474.491713	47592.3205	640.8243939	169.3625136	0	1136.471753	0	119.8912982	77698.53938	20713.65854	803.9827478	89.47955811	1111.764745	17127.58471	320.5629133	10564.94456	0	24848.39235	71.31733367	5873.325468	562.4319893	33852.93149	88.74714569	3968.296683	214.7102568	656.7217637	996.3242528	24682.47184	352.7714258	0	0	151.0442685	117.1910174	11803.44294	2681.196085	239.0885047	2579.960052	207.4478495	22273.5922	2055.355768	145.4210308	41582.10511	106.0768263	1081.401387	681.0104175	229.950989	79.87447766	279.5546111	57.58644159	618.7736371	299.9550688	2038.796107	22077.98072	342.7695217	113.1008115	375.7156644	294.8665697	0	0	651.976875	4657.584302	290.8529523	3667.146151	7366.76405	104.1840987	32216.35419	529.3314676	2712.458707	475.5691387	0	84.52307722	216.473557	37808.03103	0	736.8677487	139.2307942	6626.409883	728.3692294	1011.262704	0	4447.58578	47583.14447	0	36829.49901	539.6213848	575.2103402	269.3209093	403.7362829	11550.4206	1131.774112	0	0	0	326.1546272	1544.287014	56200.35416	1163.601703	496.4558525	2414.411716	0	0.6508411	0	11082.89962	1389.244687	0	28925.39518	0	33644.92448	407.3293798	0	93.07713027	13611.76141	14307.13301	325.790374	966.8610737	631.4578565	647.4906043	483.5189936	0	2308.146404	6273.006719	46218.05467	1196.394444	987.8804316	157.153489
281	0	12.79	0	0	245.3989606	965.12006	223.4366528	0	82.1978713	364.2194123	0	330.1148483	0	36.88361065	0	536.4894381	0	503.6303494	0	172.5311841	0	0	0	305.6882554	0	925.0784833	0	265.9227607	0	456.6620727	1071.9341	565.853073	0	148.490224	0	0	315.6137092	6470.466609	25.79429991	0	0	1913.083991	0	363.7246686	0	0	922.1827379	0	482.7693039	0	0	293.7434637	197.5836254	16.01139742	0	60.43855289	159.7384225	26.1939691	1161.635426	623.7460225	1139.732048	356.4126649	0	386.1279804	9.317037716	0	55.57494488	84.93113638	122.4631835	0	403.9933795	3648.819693	2844.40198	5324.503033	7179.625782	0	0	396.762695	219.8154648	278.6034286	0	206.7527501	7.115836535	625.9249782	310.8099384	287.9409526	0	0	0	419.7129698	0	178.9902096	811.5332165	0	0	0	199.1209943	149.8001339	0	0	142.4744461	0	395.2131583	0	69.28535595	0	0	0	0	0	382.3162656	0	137.2038506	386.4738489	0	0	0	0	0	22.60157003	0	0	0	88.87418665	0	0	46.69365788	0	0	442.9668113	13672.98801	257580.2091	17556.24867	14798.45463	13065.4567	235999.4612	17602.08536	26116.73785	368.8590513	91190.00355	0	227487.0853	26006.16516	12098.89539	30202.38618	9362.825233	0	334441.7928	8043.096546	197037.7046	190836.543	438952.3198	10505.49837	108254.9881	19923.79601	46906.43462	53142.6968	60886.23878	11244.18594	25565.79749	97528.71304	18443.17698	70284.26073	112667.7604	154774.0668	290068.7411	0	0	3686.739749	0	74.05988245	0	0	0	273.2467271	714.7614002
282	0	12.79	40435.79409	0	268.4290775	45021.1944	285.1070729	0	238.575434	0	168877.4509	336.36367	201.9319166	104.9423633	0	236.4396792	0	371.7904239	5201.760124	8543.063232	0	1259.536179	122.5563447	240.1035203	0	1125.520565	845.5783156	466.537086	0	6956.917895	84.73652372	0	0	65.44207291	433.7782679	341.4009006	45.74910981	1001.789059	66.4232651	0	57060.73974	230.6672455	124952.0682	4996.950011	50513.0684	279.7438153	1520.336171	305.3268093	8233.295994	33038.03489	36421.75304	29630.71376	609.6992517	6828.39106	95541.43379	7199.630486	276.3920615	97.14254901	33728.20264	409.1671696	319.3395419	144.5152725	44848.24719	31030.54301	35.44520927	2732.893418	0	3.877263687	490.3115642	124.0907775	70.74664668	298.6927713	1969.831545	4810.652037	29550.30845	13.44023517	15151.16578	1115.965676	244.7375543	9.084666626	84163.11133	27520.70248	31.46437739	79.96526626	48.72412276	745.0608799	21656.39028	0	143.2298955	176.3988925	0	151.4563748	373.9718125	0	0	0	87.75588234	5393.322582	84.07371168	4.403724054	24203.11543	26733.69044	201.5846217	14.08167546	20.87570135	7.149106005	0	40107.18348	0	0	344.1027929	0	1834.480869	266.9155263	0	0	5.246165717	9018.819071	14155.92917	486.8699011	12228.36393	164.362189	0	56.03371327	5859.105045	5100.639762	129.9798141	0	66689.49708	229.8008664	0	0	188.9144584	0	200.9863623	142.1644083	21250.35256	0	0	0	0	939.7898046	4521.793599	0	15176.28472	0	0	26575.41245	0	0	16541.55607	0	267.6567391	0	29176.65853	8114.990743	0	32496.54996	0	0	0	171.775381	0	0	0	30.2342058	13420.73959	14985.94914	555.1992939	0	68.78739794	0	0	10729.02641	183.8878082	29817.09259
283	0	12.79	1071.470252	0	709.1566135	0	1069.023782	0	1323.710904	1410.406962	0	1849.342039	113.31141	1014.465082	0	151.4817798	2840.215912	140.9629318	0	0	0	0	55.86296433	145.745565	0	2576.878313	15.63526654	246.3412548	0	66.32382941	4057.096302	0	0	41.92731826	4838.328737	191.5725758	23.93783059	3219.34444	61.14798621	1246.14492	562.6144789	1096.212236	0	1533.365966	0	3060.393677	5441.877702	426.6732601	2357.523411	3239.58469	0	0	7518.63647	0	99.45017415	3628.007272	63.49203091	1224.559945	441.1057923	230.6189287	1128.424547	82.43495703	0	0	25.13203494	593.6576671	1586.509419	6.155289072	3546.877818	3682.598518	486.7294548	7583.395792	533.7182495	1555.951685	2706.765646	11928.71058	0	2601.010642	857.3818967	845.9297667	0	1994.645568	30.23620028	209.9403927	369.533547	3562.440273	0	0	80.37155134	789.0918279	0	872.1512287	3408.049867	0	0	1284.515014	56.22329251	0	434.167931	178.4861501	8411.057449	0	186.191409	15.83421251	39.34543162	17.8671276	4346.531812	0	2490.837258	0	3776.127994	20558.74684	1097.239616	7962.895422	0	107.5410202	0	2095.379738	2764.737632	305.8454414	0	5882.639365	219969.4569	78.18150519	4554.063898	0	1066.536337	12372.38696	0	821.0421019	0	0	2006.054237	0	2089.661489	139.6653923	430.0218515	0	1162.322779	0	0	12269.29098	1854.458214	0	0	0	0	6217.21185	0	0	0	0	2704.311007	0	1333.647781	0	0	0	0	0	0	0	0	0	0	841.9339013	613.7004577	0	1978.109153	0	41.28738858	0	16435.46013	8698.758287	68.78162668	1145.59683
